n,growth_factor,load_threshold,seed,repetition,input_type,elapsed_time,time_per_operation,collisions,collisions_per_operation,rehashes,rehash_operations,final_capacity,final_size,final_load_factor,unused_capacity,utilization,insert_cost,rehash_cost,total_operation_cost,amortized_cost,estimated_memory,initial_capacity,hash_a,hash_b,hash_prime
5000,1.5,0.75,54,13,random,0.00519680000434164,1.039360000868328e-06,2284,0.4568,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,710768,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,1.5,0.9,54,13,random,0.005804799991892651,1.16095999837853e-06,2587,0.5174,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,710768,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,2.0,0.5,54,13,random,0.005098499997984618,1.0196999995969237e-06,1476,0.2952,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1333720,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,2.0,0.75,54,13,random,0.0038541999965673313,7.708399993134663e-07,2040,0.408,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787320,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,2.0,0.9,54,13,random,0.004194199995254166,8.388399990508333e-07,2295,0.459,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787320,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,3.0,0.5,54,13,random,0.002986899999086745,5.973799998173491e-07,1239,0.2478,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021496,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,3.0,0.75,54,13,random,0.003205699991667643,6.411399983335287e-07,1658,0.3316,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021496,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,3.0,0.9,54,13,random,0.0035305999917909503,7.0611999835819e-07,1951,0.3902,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021496,16,2258536001366688123,1012121370449003109,2305843009213693951
5000,1.5,0.5,55,14,random,0.005721400011680089,1.1442800023360178e-06,1688,0.3376,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,947400,16,2277903568736387890,452514279465990313,2305843009213693951
5000,1.5,0.75,55,14,random,0.03305800000089221,6.611600000178441e-06,2273,0.4546,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,710896,16,2277903568736387890,452514279465990313,2305843009213693951
5000,1.5,0.9,55,14,random,0.00582120000035502,1.164240000071004e-06,2648,0.5296,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,710896,16,2277903568736387890,452514279465990313,2305843009213693951
5000,2.0,0.5,55,14,random,0.005296099989209324,1.0592199978418647e-06,1440,0.288,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1333688,16,2277903568736387890,452514279465990313,2305843009213693951
5000,2.0,0.75,55,14,random,0.0037265999999362975,7.453199999872595e-07,2009,0.4018,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787608,16,2277903568736387890,452514279465990313,2305843009213693951
5000,2.0,0.9,55,14,random,0.004114499999559484,8.228999999118969e-07,2312,0.4624,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787608,16,2277903568736387890,452514279465990313,2305843009213693951
5000,3.0,0.5,55,14,random,0.002921399995102547,5.842799990205095e-07,1286,0.2572,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1020536,16,2277903568736387890,452514279465990313,2305843009213693951
5000,3.0,0.75,55,14,random,0.0033906000026036054,6.781200005207211e-07,1685,0.337,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1020536,16,2277903568736387890,452514279465990313,2305843009213693951
5000,3.0,0.9,55,14,random,0.0036801999958697706,7.360399991739542e-07,1952,0.3904,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1020536,16,2277903568736387890,452514279465990313,2305843009213693951
5000,1.5,0.5,56,15,random,0.006457399998907931,1.2914799997815863e-06,1607,0.3214,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948744,16,1956076132499880650,26508845497723367,2305843009213693951
5000,1.5,0.75,56,15,random,0.005163800000445917,1.0327600000891835e-06,2168,0.4336,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,712208,16,1956076132499880650,26508845497723367,2305843009213693951
5000,1.5,0.9,56,15,random,0.0057434999907854944,1.1486999981570989e-06,2527,0.5054,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,712208,16,1956076132499880650,26508845497723367,2305843009213693951
5000,2.0,0.5,56,15,random,0.005027900013374165,1.0055800026748329e-06,1428,0.2856,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1335128,16,1956076132499880650,26508845497723367,2305843009213693951
5000,2.0,0.75,56,15,random,0.0038748000079067424,7.749600015813485e-07,2006,0.4012,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,788376,16,1956076132499880650,26508845497723367,2305843009213693951
5000,2.0,0.9,56,15,random,0.004019700005301274,8.039400010602548e-07,2280,0.456,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,788376,16,1956076132499880650,26508845497723367,2305843009213693951
5000,3.0,0.5,56,15,random,0.0029325999930733815,5.865199986146763e-07,1269,0.2538,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021048,16,1956076132499880650,26508845497723367,2305843009213693951
5000,3.0,0.75,56,15,random,0.003311799999210052,6.623599998420104e-07,1670,0.334,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021048,16,1956076132499880650,26508845497723367,2305843009213693951
5000,3.0,0.9,56,15,random,0.03080469999986235,6.16093999997247e-06,1965,0.393,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021048,16,1956076132499880650,26508845497723367,2305843009213693951
5000,1.5,0.5,57,16,random,0.005898400006117299,1.1796800012234599e-06,1708,0.3416,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,941768,16,847978861133403702,1395714462194184430,2305843009213693951
5000,1.5,0.75,57,16,random,0.005458500003442168,1.0917000006884337e-06,2244,0.4488,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,712688,16,847978861133403702,1395714462194184430,2305843009213693951
5000,1.5,0.9,57,16,random,0.005667299992637709,1.1334599985275418e-06,2530,0.506,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,712688,16,847978861133403702,1395714462194184430,2305843009213693951
5000,2.0,0.5,57,16,random,0.005224699998507276,1.0449399997014552e-06,1419,0.2838,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1335544,16,847978861133403702,1395714462194184430,2305843009213693951
5000,2.0,0.75,57,16,random,0.0036985999904572964,7.397199980914592e-07,1995,0.399,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,788600,16,847978861133403702,1395714462194184430,2305843009213693951
5000,2.0,0.9,57,16,random,0.0041385000076843426,8.277000015368685e-07,2276,0.4552,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,788600,16,847978861133403702,1395714462194184430,2305843009213693951
5000,3.0,0.5,57,16,random,0.0028412999963620678,5.682599992724135e-07,1256,0.2512,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021624,16,847978861133403702,1395714462194184430,2305843009213693951
5000,3.0,0.75,57,16,random,0.0032248000061372295,6.44960001227446e-07,1688,0.3376,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021624,16,847978861133403702,1395714462194184430,2305843009213693951
5000,3.0,0.9,57,16,random,0.0036607999936677516,7.321599987335503e-07,1978,0.3956,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021624,16,847978861133403702,1395714462194184430,2305843009213693951
5000,1.5,0.5,58,17,random,0.005852799993590452,1.1705599987180904e-06,1627,0.3254,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948456,16,454612962106966139,1702438209959121919,2305843009213693951
5000,1.5,0.75,58,17,random,0.0052284999983385205,1.045699999667704e-06,2246,0.4492,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,712336,16,454612962106966139,1702438209959121919,2305843009213693951
5000,1.5,0.9,58,17,random,0.005733799989684485,1.146759997936897e-06,2606,0.5212,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,712336,16,454612962106966139,1702438209959121919,2305843009213693951
5000,2.0,0.5,58,17,random,0.005137000000104308,1.0274000000208617e-06,1445,0.289,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334488,16,454612962106966139,1702438209959121919,2305843009213693951
5000,2.0,0.75,58,17,random,0.03222809999715537,6.445619999431074e-06,2002,0.4004,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787608,16,454612962106966139,1702438209959121919,2305843009213693951
5000,2.0,0.9,58,17,random,0.003986799987615086,7.973599975230173e-07,2292,0.4584,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787608,16,454612962106966139,1702438209959121919,2305843009213693951
5000,3.0,0.5,58,17,random,0.00290990000939928,5.81980001879856e-07,1277,0.2554,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1020728,16,454612962106966139,1702438209959121919,2305843009213693951
5000,3.0,0.75,58,17,random,0.0032989000028464943,6.597800005692989e-07,1670,0.334,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1020728,16,454612962106966139,1702438209959121919,2305843009213693951
5000,3.0,0.9,58,17,random,0.0035060999944107607,7.012199988821522e-07,1981,0.3962,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1020728,16,454612962106966139,1702438209959121919,2305843009213693951
5000,1.5,0.5,59,18,random,0.0059221999981673434,1.1844399996334686e-06,1659,0.3318,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,945512,16,195095767942445094,1500048066919629750,2305843009213693951
5000,1.5,0.75,59,18,random,0.005326800004695542,1.0653600009391083e-06,2290,0.458,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,711376,16,195095767942445094,1500048066919629750,2305843009213693951
5000,1.5,0.9,59,18,random,0.005721000008634292,1.1442000017268583e-06,2558,0.5116,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,711376,16,195095767942445094,1500048066919629750,2305843009213693951
5000,2.0,0.5,59,18,random,0.005170200005522929,1.0340400011045858e-06,1420,0.284,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334808,16,195095767942445094,1500048066919629750,2305843009213693951
5000,2.0,0.75,59,18,random,0.0037727000017184764,7.545400003436952e-07,1994,0.3988,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787960,16,195095767942445094,1500048066919629750,2305843009213693951
5000,2.0,0.9,59,18,random,0.004061200001160614,8.122400002321228e-07,2267,0.4534,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787960,16,195095767942445094,1500048066919629750,2305843009213693951
5000,3.0,0.5,59,18,random,0.0028433999978005886,5.686799995601177e-07,1264,0.2528,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021432,16,195095767942445094,1500048066919629750,2305843009213693951
5000,3.0,0.75,59,18,random,0.0032420000061392784,6.484000012278557e-07,1690,0.338,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021432,16,195095767942445094,1500048066919629750,2305843009213693951
5000,3.0,0.9,59,18,random,0.003644900003564544,7.289800007129088e-07,1980,0.396,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021432,16,195095767942445094,1500048066919629750,2305843009213693951
5000,1.5,0.5,60,19,random,0.005920399999013171,1.184079999802634e-06,1589,0.3178,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,949288,16,653524007492807808,355415340864572460,2305843009213693951
5000,1.5,0.75,60,19,random,0.005014100010157563,1.0028200020315125e-06,2269,0.4538,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,711728,16,653524007492807808,355415340864572460,2305843009213693951
5000,1.5,0.9,60,19,random,0.0338876000023447,6.77752000046894e-06,2585,0.517,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,711728,16,653524007492807808,355415340864572460,2305843009213693951
5000,2.0,0.5,60,19,random,0.005126199990627356,1.0252399981254712e-06,1448,0.2896,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334936,16,653524007492807808,355415340864572460,2305843009213693951
5000,2.0,0.75,60,19,random,0.0038157999952090904,7.631599990418181e-07,2042,0.4084,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,786872,16,653524007492807808,355415340864572460,2305843009213693951
5000,2.0,0.9,60,19,random,0.004004399990662932,8.008799981325865e-07,2306,0.4612,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,786872,16,653524007492807808,355415340864572460,2305843009213693951
5000,3.0,0.5,60,19,random,0.002930500006186776,5.861000012373551e-07,1268,0.2536,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021464,16,653524007492807808,355415340864572460,2305843009213693951
5000,3.0,0.75,60,19,random,0.003401599999051541,6.803199998103082e-07,1669,0.3338,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021464,16,653524007492807808,355415340864572460,2305843009213693951
5000,3.0,0.9,60,19,random,0.0034290000039618462,6.858000007923692e-07,1967,0.3934,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021464,16,653524007492807808,355415340864572460,2305843009213693951
5000,1.5,0.5,61,20,random,0.005938100002822466,1.1876200005644932e-06,1668,0.3336,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948232,16,418983635330710152,499844581152741729,2305843009213693951
5000,1.5,0.75,61,20,random,0.0052349999896250665,1.0469999979250133e-06,2276,0.4552,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,711600,16,418983635330710152,499844581152741729,2305843009213693951
5000,1.5,0.9,61,20,random,0.005846900006872602,1.1693800013745204e-06,2616,0.5232,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,711600,16,418983635330710152,499844581152741729,2305843009213693951
5000,2.0,0.5,61,20,random,0.005182799999602139,1.0365599999204277e-06,1433,0.2866,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334936,16,418983635330710152,499844581152741729,2305843009213693951
5000,2.0,0.75,61,20,random,0.003839400000288151,7.678800000576303e-07,2003,0.4006,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,788216,16,418983635330710152,499844581152741729,2305843009213693951
5000,2.0,0.9,61,20,random,0.004043399996589869,8.086799993179739e-07,2276,0.4552,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,788216,16,418983635330710152,499844581152741729,2305843009213693951
5000,3.0,0.5,61,20,random,0.003138200001558289,6.276400003116578e-07,1249,0.2498,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1021912,16,418983635330710152,499844581152741729,2305843009213693951
5000,3.0,0.75,61,20,random,0.00322839998989366,6.456799979787319e-07,1675,0.335,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1021912,16,418983635330710152,499844581152741729,2305843009213693951
5000,3.0,0.9,61,20,random,0.03308870000182651,6.617740000365302e-06,1954,0.3908,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1021912,16,418983635330710152,499844581152741729,2305843009213693951
5000,1.5,0.5,62,21,random,0.005786599998828024,1.1573199997656046e-06,1648,0.3296,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948424,16,1326467972949138173,150235521510768009,2305843009213693951
5000,1.5,0.75,62,21,random,0.00524119999317918,1.0482399986358359e-06,2156,0.4312,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,713200,16,1326467972949138173,150235521510768009,2305843009213693951
5000,1.5,0.9,62,21,random,0.005661299990606494,1.1322599981212988e-06,2454,0.4908,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,713200,16,1326467972949138173,150235521510768009,2305843009213693951
5000,2.0,0.5,62,21,random,0.005029600011766888,1.0059200023533776e-06,1403,0.2806,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334744,16,1326467972949138173,150235521510768009,2305843009213693951
5000,2.0,0.75,62,21,random,0.0038167999882716686,7.633599976543337e-07,1979,0.3958,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,788568,16,1326467972949138173,150235521510768009,2305843009213693951
5000,2.0,0.9,62,21,random,0.004172299988567829,8.344599977135658e-07,2274,0.4548,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,788568,16,1326467972949138173,150235521510768009,2305843009213693951
5000,3.0,0.5,62,21,random,0.0030636000010417774,6.127200002083555e-07,1198,0.2396,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1022872,16,1326467972949138173,150235521510768009,2305843009213693951
5000,3.0,0.75,62,21,random,0.0035776999866357073,7.155399973271415e-07,1617,0.3234,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1022872,16,1326467972949138173,150235521510768009,2305843009213693951
5000,3.0,0.9,62,21,random,0.00358550000237301,7.17100000474602e-07,1918,0.3836,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1022872,16,1326467972949138173,150235521510768009,2305843009213693951
5000,1.5,0.5,63,22,random,0.005934999993769452,1.1869999987538905e-06,1651,0.3302,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948520,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,1.5,0.75,63,22,random,0.00515080000332091,1.030160000664182e-06,2362,0.4724,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,709488,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,1.5,0.9,63,22,random,0.005814700009068474,1.1629400018136949e-06,2613,0.5226,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,709488,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,2.0,0.5,63,22,random,0.00515080000332091,1.030160000664182e-06,1420,0.284,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1334552,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,2.0,0.75,63,22,random,0.0036843999987468123,7.368799997493625e-07,1967,0.3934,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,788376,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,2.0,0.9,63,22,random,0.03272070000821259,6.544140001642518e-06,2266,0.4532,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,788376,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,3.0,0.5,63,22,random,0.0030676000023959205,6.135200004791841e-07,1273,0.2546,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1020504,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,3.0,0.75,63,22,random,0.003264400002080947,6.528800004161894e-07,1673,0.3346,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1020504,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,3.0,0.9,63,22,random,0.0035502999962773174,7.100599992554635e-07,1957,0.3914,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1020504,16,1024322815512585445,2145571529822921201,2305843009213693951
5000,1.5,0.5,64,23,random,0.005789700007881038,1.1579400015762076e-06,1596,0.3192,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,949896,16,287886780813115929,1413457234261051687,2305843009213693951
5000,1.5,0.75,64,23,random,0.005155699996976182,1.0311399993952363e-06,2214,0.4428,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,712528,16,287886780813115929,1413457234261051687,2305843009213693951
5000,1.5,0.9,64,23,random,0.005713999998988584,1.1427999997977168e-06,2540,0.508,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,712528,16,287886780813115929,1413457234261051687,2305843009213693951
5000,2.0,0.5,64,23,random,0.005322800003341399,1.0645600006682799e-06,1407,0.2814,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1335192,16,287886780813115929,1413457234261051687,2305843009213693951
5000,2.0,0.75,64,23,random,0.003825799998594448,7.651599997188896e-07,1993,0.3986,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787352,16,287886780813115929,1413457234261051687,2305843009213693951
5000,2.0,0.9,64,23,random,0.004162900004303083,8.325800008606166e-07,2271,0.4542,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787352,16,287886780813115929,1413457234261051687,2305843009213693951
5000,3.0,0.5,64,23,random,0.0030307999986689538,6.061599997337907e-07,1225,0.245,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1022840,16,287886780813115929,1413457234261051687,2305843009213693951
5000,3.0,0.75,64,23,random,0.00340400000277441,6.80800000554882e-07,1667,0.3334,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1022840,16,287886780813115929,1413457234261051687,2305843009213693951
5000,3.0,0.9,64,23,random,0.003444600006332621,6.889200012665242e-07,1968,0.3936,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1022840,16,287886780813115929,1413457234261051687,2305843009213693951
5000,1.5,0.5,65,24,random,0.005854899995028973,1.1709799990057946e-06,1638,0.3276,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948584,16,666030003530279332,1185754838603315180,2305843009213693951
5000,1.5,0.75,65,24,random,0.005125700001372024,1.025140000274405e-06,2222,0.4444,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,711216,16,666030003530279332,1185754838603315180,2305843009213693951
5000,1.5,0.9,65,24,random,0.04218099999707192,8.436199999414384e-06,2593,0.5186,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,711216,16,666030003530279332,1185754838603315180,2305843009213693951
5000,2.0,0.5,65,24,random,0.005123199996887706,1.0246399993775413e-06,1433,0.2866,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1335544,16,666030003530279332,1185754838603315180,2305843009213693951
5000,2.0,0.75,65,24,random,0.003863600009935908,7.727200019871816e-07,2039,0.4078,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787896,16,666030003530279332,1185754838603315180,2305843009213693951
5000,2.0,0.9,65,24,random,0.003886699996655807,7.773399993311614e-07,2338,0.4676,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787896,16,666030003530279332,1185754838603315180,2305843009213693951
5000,3.0,0.5,65,24,random,0.0038989999884506688,7.797999976901338e-07,1263,0.2526,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1022008,16,666030003530279332,1185754838603315180,2305843009213693951
5000,3.0,0.75,65,24,random,0.003198499995050952,6.396999990101903e-07,1684,0.3368,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1022008,16,666030003530279332,1185754838603315180,2305843009213693951
5000,3.0,0.9,65,24,random,0.0035755999997491017,7.151199999498204e-07,1988,0.3976,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1022008,16,666030003530279332,1185754838603315180,2305843009213693951
5000,1.5,0.5,66,25,random,0.005957999994279817,1.1915999988559634e-06,1603,0.3206,16,10591,10598,5000,0.47178712964710323,5598,0.47178712964710323,15000,31773,46773,9.3546,948424,16,719391770955253926,2130106160647316609,2305843009213693951
5000,1.5,0.75,66,25,random,0.0052106000075582415,1.0421200015116483e-06,2299,0.4598,15,10579,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,31737,46737,9.3474,711952,16,719391770955253926,2130106160647316609,2305843009213693951
5000,1.5,0.9,66,25,random,0.006515000000945292,1.3030000001890584e-06,2578,0.5156,15,12691,7065,5000,0.7077140835102619,2065,0.7077140835102619,15000,38073,53073,10.6146,711952,16,719391770955253926,2130106160647316609,2305843009213693951
5000,2.0,0.5,66,25,random,0.004756299997097813,9.512599994195625e-07,1439,0.2878,10,8194,16384,5000,0.30517578125,11384,0.30517578125,15000,24582,39582,7.9164,1333880,16,719391770955253926,2130106160647316609,2305843009213693951
5000,2.0,0.75,66,25,random,0.0037635999906342477,7.527199981268496e-07,2024,0.4048,9,6141,8192,5000,0.6103515625,3192,0.6103515625,15000,18423,33423,6.6846,787928,16,719391770955253926,2130106160647316609,2305843009213693951
5000,2.0,0.9,66,25,random,0.00401879999844823,8.037599996896461e-07,2299,0.4598,9,7363,8192,5000,0.6103515625,3192,0.6103515625,15000,22089,37089,7.4178,787928,16,719391770955253926,2130106160647316609,2305843009213693951
5000,3.0,0.5,66,25,random,0.002731200002017431,5.462400004034862e-07,1339,0.2678,6,2918,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,8754,23754,4.7508,1019192,16,719391770955253926,2130106160647316609,2305843009213693951
5000,3.0,0.75,66,25,random,0.003194799995981157,6.389599991962314e-07,1747,0.3494,6,4374,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,13122,28122,5.6244,1019192,16,719391770955253926,2130106160647316609,2305843009213693951
5000,3.0,0.9,66,25,random,0.0035645999887492508,7.129199977498502e-07,2012,0.4024,6,5245,11664,5000,0.4286694101508916,6664,0.4286694101508916,15000,15735,30735,6.147,1019192,16,719391770955253926,2130106160647316609,2305843009213693951
