n,gamma_nominal,tau,key_family,repetitions,elapsed_ns_mean,elapsed_ns_median,elapsed_ns_std,elapsed_ns_ci95_low,elapsed_ns_ci95_high,time_per_operation_ns_mean,time_per_operation_ns_median,time_per_operation_ns_std,time_per_operation_ns_ci95_low,time_per_operation_ns_ci95_high,migrations_per_insertion_mean,migrations_per_insertion_median,migrations_per_insertion_std,migrations_per_insertion_ci95_low,migrations_per_insertion_ci95_high,pair_collisions_per_key_mean,pair_collisions_per_key_median,pair_collisions_per_key_std,pair_collisions_per_key_ci95_low,pair_collisions_per_key_ci95_high,key_comparisons_mean,key_comparisons_median,key_comparisons_std,key_comparisons_ci95_low,key_comparisons_ci95_high,bytes_per_element_mean,bytes_per_element_median,bytes_per_element_std,bytes_per_element_ci95_low,bytes_per_element_ci95_high,tracemalloc_peak_bytes_mean,tracemalloc_peak_bytes_median,tracemalloc_peak_bytes_std,tracemalloc_peak_bytes_ci95_low,tracemalloc_peak_bytes_ci95_high,resize_count_mean,resize_count_median,resize_count_std,resize_count_ci95_low,resize_count_ci95_high,max_chain_length_mean,max_chain_length_median,max_chain_length_std,max_chain_length_ci95_low,max_chain_length_ci95_high,bound_ratio_mean,bound_ratio_median,bound_ratio_std,bound_ratio_ci95_low,bound_ratio_ci95_high
10000,1.25,0.5,random,30,811793460.0,811145550.0,98980734.1144298,775505997.9166666,848724343.4166666,81179.346,81114.555,9898.07341144298,78025.166925,84679.41548333333,3.992800000000001,3.9928,9.033620566533923e-16,3.992800000000001,3.992800000000001,0.22610333333333335,0.22505,0.006742990400425456,0.22388991666666663,0.22872458333333334,4385.133333333333,4292.5,290.1688846330623,4293.966666666667,4494.1375,183.85877333333335,183.89440000000002,0.13526808868351542,183.80895733333338,183.90198400000006,2947977.3333333335,2950366.0,9844.853657634018,2944183.353333333,2950394.0033333334,31.0,31.0,0.0,31.0,31.0,4.9,5.0,0.40257789993644877,4.766666666666667,5.033333333333333,0.9117850391705837,0.9075373637363736,0.027191805073102846,0.9031552681934858,0.9223938101976865
10000,1.25,0.7,random,30,790049270.0,841712950.0,123538881.17180552,743152696.4166667,832556584.4166666,79004.927,84171.295,12353.888117180551,74384.65615833332,83036.59775833332,4.461399999999999,4.4614,9.033620566533923e-16,4.461399999999999,4.461399999999999,0.30902333333333326,0.2907,0.08693828045915908,0.288871,0.343596,6224.933333333333,6057.5,540.2877224114071,6070.866666666667,6436.974166666666,155.88320000000002,156.168,1.314488136906898,155.31743466666668,156.19691199999997,2528728.1333333333,2530022.0,7115.634731826924,2526005.48,2530260.7399999998,30.0,30.0,0.0,30.0,30.0,5.5,5.0,0.682288239221013,5.266666666666667,5.733333333333333,0.9968235416875022,0.9377175517551756,0.2804387736703387,0.930845418625196,1.107492438127146
10000,1.25,0.8,random,30,725641623.3333334,769098400.0,114518355.32035202,687173636.0833334,764925709.9166666,72564.16233333336,76909.84,11451.835532035204,68634.75188333332,76533.89456666666,4.0681,4.0681,0.0,4.0681,4.0681,0.37687000000000004,0.36705,0.05446975845555859,0.36509274999999997,0.39793683333333324,7158.633333333333,6961.0,704.5966066913178,6974.584166666667,7453.0599999999995,133.43125333333333,133.5712,0.8121401321809261,133.11848533333333,133.61185066666667,2080998.2666666666,2082260.0,7103.921612128358,2078281.58,2082526.6700000002,29.0,29.0,0.0,29.0,29.0,5.766666666666667,6.0,0.7279320417946061,5.533333333333333,6.033333333333333,0.9715926452645264,0.946276117611761,0.14042618596533546,0.94120486306964,1.02657123183985
10000,1.25,0.9,random,30,773713116.6666666,799523900.0,107707528.52493191,735815933.0,810019941.9166666,77371.31166666668,79952.39,10770.752852493191,73192.91991666667,80962.94625833334,4.577,4.577,0.0,4.577,4.577,0.37687000000000004,0.36705,0.05446975845555859,0.3650198333333333,0.39784233333333335,8025.433333333333,7798.5,865.3202988143928,7806.4175000000005,8386.998333333333,133.43125333333333,133.5712,0.8121401321809261,133.119144,133.60725333333332,2145425.466666667,2146750.0,7864.605405772482,2142291.1633333336,2147126.1066666665,29.0,29.0,0.0,29.0,29.0,5.766666666666667,6.0,0.7279320417946061,5.5,6.033333333333333,0.9715926452645264,0.946276117611761,0.14042618596533546,0.9413932761276126,1.0253947781278128
10000,1.5,0.5,random,30,566294670.0,583110650.0,75890475.06672953,537717917.8333334,591607619.8333334,56629.467,58311.065,7589.047506672953,53887.06699166668,59297.174133333334,2.2203,2.2203,0.0,2.2203,2.2203,0.2709066666666667,0.2036,0.20783407163728795,0.21221341666666668,0.3541740833333334,4281.3,3958.0,926.7596552616486,4017.6783333333333,4685.46,197.54602666666673,198.5856,2.8768636081597623,196.38492533333337,198.39265066666667,2947986.4,2949082.0,4136.148946827813,2946207.47,2949046.3466666667,18.0,18.0,0.0,18.0,18.0,4.966666666666667,5.0,1.2452207485597395,4.6,5.467499999999999,1.208527130046338,0.90826898689869,0.9271573756828547,0.9403413061139446,1.5847988965396536
10000,1.5,0.7,random,30,472284106.6666667,497668700.0,73864627.97426923,444656101.75,495657986.3333333,47228.41066666666,49766.869999999995,7386.462797426922,44611.376574999995,49888.06085833334,2.0679999999999996,2.068,4.516810283266961e-16,2.0679999999999996,2.0679999999999996,0.3236833333333334,0.31535,0.03402568080175603,0.31491641666666664,0.3369671666666667,5754.866666666667,5619.5,368.74556533472094,5640.198333333333,5900.68,146.91082666666668,147.03199999999998,0.6371974408099219,146.6733866666667,147.07310933333335,2099129.466666667,2099938.0,5547.192938671827,2097031.8166666667,2100333.6433333335,17.0,17.0,0.0,17.0,17.0,5.266666666666667,5.0,0.5208304597621878,5.1,5.466666666666667,0.9625362769610295,0.9377554655465548,0.10118207750369172,0.936704759142581,1.0029622058539187
10000,1.5,0.8,random,30,516814856.6666667,529403750.0,75932381.19841792,489296897.75,544410666.8333334,51681.48566666666,52940.375,7593.238119841792,49090.98789999999,54360.557025,2.3637,2.3637,0.0,2.3637,2.3637,0.3236833333333334,0.31535,0.03402568080175603,0.3149964166666667,0.3379903333333334,6537.8,6366.5,472.87706356026547,6389.48,6730.8116666666665,146.91082666666668,147.03199999999998,0.6371974408099219,146.65791466666667,147.06998666666664,2160996.1333333333,2162180.0,6592.195300365495,2158258.6300000004,2162444.29,17.0,17.0,0.0,17.0,17.0,5.266666666666667,5.0,0.5208304597621878,5.1,5.466666666666667,0.9625362769610295,0.9377554655465548,0.10118207750369172,0.936734248308164,1.0019692387405408
10000,1.5,0.9,random,30,548864513.3333334,574997800.0,78608037.26247798,518962960.75,574709466.8333333,54886.45133333334,57499.78,7860.803726247797,52134.064725000004,57489.14092499999,2.659400000000001,2.6594,9.033620566533923e-16,2.659400000000001,2.659400000000001,0.3236833333333334,0.31535,0.03402568080175603,0.3153525833333333,0.33835858333333335,7442.2,7218.5,597.8570005473284,7248.954166666666,7666.934166666667,146.91082666666668,147.03199999999998,0.6371974408099219,146.62887733333335,147.06304266666666,2223495.3333333335,2224872.0,7564.062041966119,2220565.723333333,2225132.8066666666,17.0,17.0,0.0,17.0,17.0,5.266666666666667,5.0,0.5208304597621878,5.1,5.466666666666667,0.9625362769610295,0.9377554655465548,0.10118207750369172,0.9372789305430542,1.0039524470780412
10000,2.0,0.5,random,30,427816353.3333333,439520400.0,65513350.55334396,404791985.8333333,450654007.4166667,42781.63533333333,43952.04,6551.335055334396,40569.826641666674,44975.05391666666,1.2815999999999996,1.2816,4.516810283266961e-16,1.2815999999999996,1.2815999999999996,0.18189333333333332,0.1723,0.02735630713802368,0.17365524999999998,0.19223874999999996,3461.1666666666665,3359.5,199.07147968252136,3395.2241666666664,3530.4325,220.70943999999997,220.9216,0.646548238379571,220.44831466666668,220.90529600000002,2961783.466666667,2963272.0,4747.205026941231,2959882.4566666665,2963223.16,11.0,11.0,0.0,11.0,11.0,4.533333333333333,5.0,0.507416263404925,4.366666666666666,4.7,0.9356437350401706,0.8862964496449646,0.14071850198390937,0.8934400607560756,0.9902986827682768
10000,2.0,0.7,random,30,463322060.0,471858750.0,74894831.78284343,435684582.9166667,489936826.1666667,46332.206000000006,47185.875,7489.483178284342,43742.42378333333,48979.65860833334,1.7943,1.7943,0.0,1.7943,1.7943,0.18189333333333332,0.1723,0.02735630713802368,0.17348858333333333,0.19242225,5023.166666666667,4893.0,330.29496570159233,4920.330833333333,5146.508333333333,220.70943999999997,220.9216,0.646548238379571,220.4506666666667,220.91426133333334,3134698.933333333,3137864.0,7898.202182746415,3131645.86,3136982.9899999998,11.0,11.0,0.0,11.0,11.0,4.533333333333333,5.0,0.507416263404925,4.366666666666666,4.7,0.9356437350401706,0.8862964496449646,0.14071850198390937,0.8940791921192118,0.996358213921392
