run_id,resize_number,old_capacity,new_capacity,gamma_effective,size,trigger_load,alpha_pre,alpha_post,moved_entries,pair_collisions_after,old_hash_a,old_hash_b,new_hash_a,new_hash_b
n1000-g1.5-t0.5-r3-h91042,3,29,47,1.6206896551724137,14,0.5172413793103449,0.4827586206896552,0.2978723404255319,14,3,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.5-t0.5-r3-h91042,4,47,71,1.5106382978723405,23,0.5106382978723404,0.48936170212765956,0.323943661971831,23,3,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.5-t0.5-r3-h91042,5,71,107,1.5070422535211268,35,0.5070422535211268,0.49295774647887325,0.32710280373831774,35,9,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.5-t0.5-r3-h91042,6,107,163,1.5233644859813085,53,0.5046728971962616,0.4953271028037383,0.32515337423312884,53,6,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.5-t0.5-r3-h91042,7,163,251,1.539877300613497,81,0.5030674846625767,0.49693251533742333,0.32270916334661354,81,7,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.5-t0.5-r3-h91042,8,251,379,1.5099601593625498,125,0.50199203187251,0.49800796812749004,0.32981530343007914,125,20,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.5-t0.5-r3-h91042,9,379,569,1.5013192612137203,189,0.5013192612137203,0.49868073878627966,0.3321616871704745,189,23,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.5-t0.5-r3-h91042,10,569,857,1.5061511423550087,284,0.5008787346221442,0.4991212653778559,0.3313885647607935,284,50,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.5-t0.5-r3-h91042,11,857,1289,1.5040840140023337,428,0.5005834305717619,0.49941656942823803,0.33204034134988364,428,62,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.5-t0.5-r3-h91042,12,1289,1949,1.5120248254460822,644,0.5003878975950349,0.49961210240496506,0.3304258594150847,644,87,899562782064138328,574077191073454396,779916671900386506,1595845193837513214
n1000-g1.5-t0.5-r3-h91042,13,1949,2927,1.5017957927142125,974,0.5002565418163161,0.49974345818368393,0.3327639221045439,974,157,779916671900386506,1595845193837513214,26552125050180453,683421007242339203
n1000-g2-t0.5-r3-h91042,1,11,23,2.090909090909091,5,0.5454545454545454,0.45454545454545453,0.21739130434782608,5,0,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g2-t0.5-r3-h91042,2,23,47,2.0434782608695654,11,0.5217391304347826,0.4782608695652174,0.23404255319148937,11,7,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g2-t0.5-r3-h91042,3,47,97,2.0638297872340425,23,0.5106382978723404,0.48936170212765956,0.23711340206185566,23,1,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g2-t0.5-r3-h91042,4,97,197,2.0309278350515463,48,0.5051546391752577,0.4948453608247423,0.2436548223350254,48,3,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g2-t0.5-r3-h91042,5,197,397,2.015228426395939,98,0.5025380710659898,0.49746192893401014,0.24685138539042822,98,10,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g2-t0.5-r3-h91042,6,397,797,2.0075566750629723,198,0.5012594458438288,0.4987405541561713,0.24843161856963614,198,26,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g2-t0.5-r3-h91042,7,797,1597,2.0037641154328734,398,0.5006273525721455,0.4993726474278545,0.24921728240450847,398,47,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g2-t0.5-r3-h91042,8,1597,3203,2.005635566687539,798,0.5003130870381967,0.4996869129618034,0.2491414299094599,798,75,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g4-t0.8-r3-h91042,1,11,47,4.2727272727272725,8,0.8181818181818182,0.7272727272727273,0.1702127659574468,8,0,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g4-t0.8-r3-h91042,2,47,191,4.0638297872340425,37,0.8085106382978723,0.7872340425531915,0.193717277486911,37,2,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g4-t0.8-r3-h91042,3,191,769,4.026178010471204,152,0.8010471204188482,0.7958115183246073,0.1976592977893368,152,12,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g4-t0.8-r3-h91042,4,769,3079,4.003901170351106,615,0.8010403120936281,0.7997399219765929,0.1997401753816174,615,54,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g2-t0.8-r3-h91042,1,11,23,2.090909090909091,8,0.8181818181818182,0.7272727272727273,0.34782608695652173,8,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g2-t0.8-r3-h91042,2,23,47,2.0434782608695654,18,0.8260869565217391,0.782608695652174,0.3829787234042553,18,9,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g2-t0.8-r3-h91042,3,47,97,2.0638297872340425,37,0.8085106382978723,0.7872340425531915,0.38144329896907214,37,2,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g2-t0.8-r3-h91042,4,97,197,2.0309278350515463,77,0.8041237113402062,0.7938144329896907,0.39086294416243655,77,11,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g2-t0.8-r3-h91042,5,197,397,2.015228426395939,157,0.8020304568527918,0.7969543147208121,0.3954659949622166,157,26,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g2-t0.8-r3-h91042,6,397,797,2.0075566750629723,317,0.801007556675063,0.7984886649874056,0.397741530740276,317,67,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g2-t0.8-r3-h91042,7,797,1597,2.0037641154328734,637,0.8005018820577164,0.7992471769134254,0.39887288666249215,637,123,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g4-t0.7-r3-h91042,1,11,47,4.2727272727272725,7,0.7272727272727273,0.6363636363636364,0.14893617021276595,7,0,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g4-t0.7-r3-h91042,2,47,191,4.0638297872340425,32,0.7021276595744681,0.6808510638297872,0.16753926701570682,32,2,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g4-t0.7-r3-h91042,3,191,769,4.026178010471204,133,0.7015706806282722,0.6963350785340314,0.1729518855656697,133,9,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g4-t0.7-r3-h91042,4,769,3079,4.003901170351106,538,0.7009102730819246,0.6996098829648895,0.17473205586229296,538,40,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g2-t0.9-r3-h91042,1,11,23,2.090909090909091,9,0.9090909090909091,0.8181818181818182,0.391304347826087,9,2,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g2-t0.9-r3-h91042,2,23,47,2.0434782608695654,20,0.9130434782608695,0.8695652173913043,0.425531914893617,20,9,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g2-t0.9-r3-h91042,3,47,97,2.0638297872340425,42,0.9148936170212766,0.8936170212765957,0.4329896907216495,42,4,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g2-t0.9-r3-h91042,4,97,197,2.0309278350515463,87,0.9072164948453608,0.8969072164948454,0.4416243654822335,87,15,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g2-t0.9-r3-h91042,5,197,397,2.015228426395939,177,0.9035532994923858,0.8984771573604061,0.44584382871536526,177,37,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g2-t0.9-r3-h91042,6,397,797,2.0075566750629723,357,0.9017632241813602,0.8992443324937027,0.4479297365119197,357,84,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g2-t0.9-r3-h91042,7,797,1597,2.0037641154328734,717,0.9008782936010038,0.8996235884567126,0.4489668127739512,717,150,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.5-t0.7-r3-h91042,1,11,17,1.5454545454545454,7,0.7272727272727273,0.6363636363636364,0.4117647058823529,7,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g1.5-t0.7-r3-h91042,2,17,29,1.7058823529411764,11,0.7058823529411765,0.6470588235294118,0.3793103448275862,11,5,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g1.5-t0.7-r3-h91042,3,29,47,1.6206896551724137,20,0.7241379310344828,0.6896551724137931,0.425531914893617,20,5,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.5-t0.7-r3-h91042,4,47,71,1.5106382978723405,32,0.7021276595744681,0.6808510638297872,0.4507042253521127,32,7,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.5-t0.7-r3-h91042,5,71,107,1.5070422535211268,49,0.704225352112676,0.6901408450704225,0.45794392523364486,49,17,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.5-t0.7-r3-h91042,6,107,163,1.5233644859813085,74,0.7009345794392523,0.6915887850467289,0.4539877300613497,74,8,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.5-t0.7-r3-h91042,7,163,251,1.539877300613497,114,0.7055214723926381,0.6993865030674846,0.4541832669322709,114,18,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.5-t0.7-r3-h91042,8,251,379,1.5099601593625498,175,0.701195219123506,0.6972111553784861,0.46174142480211083,175,36,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.5-t0.7-r3-h91042,9,379,569,1.5013192612137203,265,0.7018469656992085,0.6992084432717678,0.46572934973637964,265,55,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.5-t0.7-r3-h91042,10,569,857,1.5061511423550087,398,0.7012302284710018,0.6994727592267135,0.4644107351225204,398,98,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.5-t0.7-r3-h91042,11,857,1289,1.5040840140023337,599,0.7001166861143524,0.6989498249708285,0.46470131885182314,599,123,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.5-t0.7-r3-h91042,12,1289,1949,1.5120248254460822,902,0.7005430566330488,0.6997672614429791,0.4628014366341714,902,192,899562782064138328,574077191073454396,779916671900386506,1595845193837513214
n1000-g1.25-t0.8-r3-h91042,1,11,17,1.5454545454545454,8,0.8181818181818182,0.7272727272727273,0.47058823529411764,8,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g1.25-t0.8-r3-h91042,2,17,23,1.3529411764705883,13,0.8235294117647058,0.7647058823529411,0.5652173913043478,13,4,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g1.25-t0.8-r3-h91042,3,23,29,1.2608695652173914,18,0.8260869565217391,0.782608695652174,0.6206896551724138,18,7,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.25-t0.8-r3-h91042,4,29,37,1.2758620689655173,23,0.8275862068965517,0.7931034482758621,0.6216216216216216,23,8,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.25-t0.8-r3-h91042,5,37,47,1.2702702702702702,29,0.8108108108108109,0.7837837837837838,0.6170212765957447,29,8,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.25-t0.8-r3-h91042,6,47,59,1.2553191489361701,37,0.8085106382978723,0.7872340425531915,0.6271186440677966,37,12,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.25-t0.8-r3-h91042,7,59,79,1.3389830508474576,47,0.8135593220338984,0.7966101694915254,0.5949367088607594,47,11,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.25-t0.8-r3-h91042,8,79,101,1.2784810126582278,63,0.810126582278481,0.7974683544303798,0.6237623762376238,63,18,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.25-t0.8-r3-h91042,9,101,127,1.2574257425742574,80,0.801980198019802,0.7920792079207921,0.6299212598425197,80,25,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.25-t0.8-r3-h91042,10,127,163,1.2834645669291338,101,0.8031496062992126,0.7952755905511811,0.6196319018404908,101,33,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.25-t0.8-r3-h91042,11,163,211,1.294478527607362,130,0.803680981595092,0.7975460122699386,0.6161137440758294,130,40,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.25-t0.8-r3-h91042,12,211,269,1.2748815165876777,168,0.8009478672985783,0.7962085308056872,0.6245353159851301,168,60,899562782064138328,574077191073454396,779916671900386506,1595845193837513214
n1000-g1.25-t0.8-r3-h91042,13,269,337,1.2527881040892193,215,0.8029739776951673,0.7992565055762082,0.6379821958456974,215,81,779916671900386506,1595845193837513214,26552125050180453,683421007242339203
n1000-g1.25-t0.8-r3-h91042,14,337,431,1.2789317507418398,269,0.8011869436201781,0.798219584569733,0.6241299303944315,269,73,26552125050180453,683421007242339203,970138127375678638,165925604913191579
n1000-g1.25-t0.8-r3-h91042,15,431,541,1.2552204176334107,344,0.8004640371229699,0.7981438515081206,0.6358595194085028,344,101,970138127375678638,165925604913191579,2246214315474634114,706108893281298906
n1000-g1.25-t0.8-r3-h91042,16,541,677,1.2513863216266174,432,0.800369685767098,0.7985212569316081,0.638109305760709,432,133,2246214315474634114,706108893281298906,277678023826883553,2168746885013298085
n1000-g1.25-t0.8-r3-h91042,17,677,853,1.259970457902511,541,0.8005908419497785,0.7991137370753324,0.634232121922626,541,159,277678023826883553,2168746885013298085,1041410742350728905,1468499610462715716
n1000-g1.25-t0.8-r3-h91042,18,853,1069,1.2532239155920282,682,0.8007033997655334,0.7995310668229777,0.6379794200187091,682,194,1041410742350728905,1468499610462715716,2279687191916813288,1836730906936250341
n1000-g1.25-t0.8-r3-h91042,19,1069,1361,1.2731524789522919,855,0.8007483629560337,0.7998129092609916,0.6282145481263777,855,236,2279687191916813288,1836730906936250341,1784500499880210354,481735091600411253
n1000-g1.5-t0.9-r3-h91042,1,11,17,1.5454545454545454,9,0.9090909090909091,0.8181818181818182,0.5294117647058824,9,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g1.5-t0.9-r3-h91042,2,17,29,1.7058823529411764,15,0.9411764705882353,0.8823529411764706,0.5172413793103449,15,8,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g1.5-t0.9-r3-h91042,3,29,47,1.6206896551724137,26,0.9310344827586207,0.896551724137931,0.5531914893617021,26,8,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.5-t0.9-r3-h91042,4,47,71,1.5106382978723405,42,0.9148936170212766,0.8936170212765957,0.5915492957746479,42,13,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.5-t0.9-r3-h91042,5,71,107,1.5070422535211268,63,0.9014084507042254,0.8873239436619719,0.5887850467289719,63,29,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.5-t0.9-r3-h91042,6,107,163,1.5233644859813085,96,0.9065420560747663,0.897196261682243,0.588957055214724,96,21,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.5-t0.9-r3-h91042,7,163,251,1.539877300613497,146,0.901840490797546,0.8957055214723927,0.5816733067729084,146,34,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.5-t0.9-r3-h91042,8,251,379,1.5099601593625498,225,0.900398406374502,0.896414342629482,0.5936675461741425,225,61,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.5-t0.9-r3-h91042,9,379,569,1.5013192612137203,341,0.9023746701846965,0.899736147757256,0.5992970123022847,341,98,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.5-t0.9-r3-h91042,10,569,857,1.5061511423550087,512,0.9015817223198594,0.8998242530755711,0.5974329054842473,512,146,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.5-t0.9-r3-h91042,11,857,1289,1.5040840140023337,771,0.9008168028004667,0.8996499416569428,0.5981380915438325,771,218,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.25-t0.9-r3-h91042,1,11,17,1.5454545454545454,9,0.9090909090909091,0.8181818181818182,0.5294117647058824,9,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g1.25-t0.9-r3-h91042,2,17,23,1.3529411764705883,15,0.9411764705882353,0.8823529411764706,0.6521739130434783,15,4,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g1.25-t0.9-r3-h91042,3,23,29,1.2608695652173914,20,0.9130434782608695,0.8695652173913043,0.6896551724137931,20,9,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.25-t0.9-r3-h91042,4,29,37,1.2758620689655173,26,0.9310344827586207,0.896551724137931,0.7027027027027027,26,8,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.25-t0.9-r3-h91042,5,37,47,1.2702702702702702,33,0.918918918918919,0.8918918918918919,0.7021276595744681,33,9,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.25-t0.9-r3-h91042,6,47,59,1.2553191489361701,42,0.9148936170212766,0.8936170212765957,0.711864406779661,42,16,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.25-t0.9-r3-h91042,7,59,79,1.3389830508474576,53,0.9152542372881356,0.8983050847457628,0.6708860759493671,53,12,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.25-t0.9-r3-h91042,8,79,101,1.2784810126582278,71,0.9113924050632911,0.8987341772151899,0.7029702970297029,71,27,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.25-t0.9-r3-h91042,9,101,127,1.2574257425742574,90,0.900990099009901,0.8910891089108911,0.7086614173228346,90,32,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.25-t0.9-r3-h91042,10,127,163,1.2834645669291338,114,0.905511811023622,0.8976377952755905,0.6993865030674846,114,38,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.25-t0.9-r3-h91042,11,163,211,1.294478527607362,146,0.901840490797546,0.8957055214723927,0.6919431279620853,146,52,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.25-t0.9-r3-h91042,12,211,269,1.2748815165876777,189,0.9004739336492891,0.8957345971563981,0.7026022304832714,189,72,899562782064138328,574077191073454396,779916671900386506,1595845193837513214
n1000-g1.25-t0.9-r3-h91042,13,269,337,1.2527881040892193,242,0.9033457249070632,0.8996282527881041,0.7181008902077152,242,96,779916671900386506,1595845193837513214,26552125050180453,683421007242339203
n1000-g1.25-t0.9-r3-h91042,14,337,431,1.2789317507418398,303,0.9020771513353115,0.8991097922848664,0.703016241299304,303,102,26552125050180453,683421007242339203,970138127375678638,165925604913191579
n1000-g1.25-t0.9-r3-h91042,15,431,541,1.2552204176334107,387,0.9002320185614849,0.8979118329466357,0.7153419593345656,387,128,970138127375678638,165925604913191579,2246214315474634114,706108893281298906
n1000-g1.25-t0.9-r3-h91042,16,541,677,1.2513863216266174,486,0.9001848428835489,0.8983364140480592,0.7178729689807977,486,177,2246214315474634114,706108893281298906,277678023826883553,2168746885013298085
n1000-g1.25-t0.9-r3-h91042,17,677,853,1.259970457902511,609,0.9010339734121122,0.8995568685376661,0.7139507620164126,609,212,277678023826883553,2168746885013298085,1041410742350728905,1468499610462715716
n1000-g1.25-t0.9-r3-h91042,18,853,1069,1.2532239155920282,767,0.9003516998827668,0.8991793669402111,0.7174929840972872,767,255,1041410742350728905,1468499610462715716,2279687191916813288,1836730906936250341
n1000-g1.25-t0.9-r3-h91042,19,1069,1361,1.2731524789522919,962,0.9008419083255379,0.8999064546304958,0.7068332108743571,962,309,2279687191916813288,1836730906936250341,1784500499880210354,481735091600411253
n1000-g3-t0.9-r3-h91042,1,11,37,3.3636363636363638,9,0.9090909090909091,0.8181818181818182,0.24324324324324326,9,3,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g3-t0.9-r3-h91042,2,37,113,3.054054054054054,33,0.918918918918919,0.8918918918918919,0.2920353982300885,33,4,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g3-t0.9-r3-h91042,3,113,347,3.0707964601769913,101,0.9026548672566371,0.8938053097345132,0.2910662824207493,101,18,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g3-t0.9-r3-h91042,4,347,1049,3.0230547550432276,312,0.9020172910662824,0.899135446685879,0.2974261201143947,312,41,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g3-t0.9-r3-h91042,5,1049,3163,3.015252621544328,944,0.9008579599618685,0.899904671115348,0.2984508378122036,944,131,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g3-t0.8-r3-h91042,1,11,37,3.3636363636363638,8,0.8181818181818182,0.7272727272727273,0.21621621621621623,8,2,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g3-t0.8-r3-h91042,2,37,113,3.054054054054054,29,0.8108108108108109,0.7837837837837838,0.25663716814159293,29,3,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g3-t0.8-r3-h91042,3,113,347,3.0707964601769913,90,0.8053097345132744,0.7964601769911505,0.25936599423631124,90,15,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g3-t0.8-r3-h91042,4,347,1049,3.0230547550432276,277,0.8011527377521613,0.7982708933717579,0.2640610104861773,277,29,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g3-t0.8-r3-h91042,5,1049,3163,3.015252621544328,839,0.8007626310772163,0.7998093422306959,0.26525450521656657,839,105,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g3-t0.7-r3-h91042,1,11,37,3.3636363636363638,7,0.7272727272727273,0.6363636363636364,0.1891891891891892,7,2,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g3-t0.7-r3-h91042,2,37,113,3.054054054054054,25,0.7027027027027027,0.6756756756756757,0.22123893805309736,25,3,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g3-t0.7-r3-h91042,3,113,347,3.0707964601769913,79,0.7079646017699115,0.6991150442477876,0.2276657060518732,79,14,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g3-t0.7-r3-h91042,4,347,1049,3.0230547550432276,242,0.7002881844380403,0.6974063400576369,0.23069590085795996,242,22,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g3-t0.7-r3-h91042,5,1049,3163,3.015252621544328,734,0.7006673021925643,0.6997140133460439,0.2320581726209295,734,75,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.25-t0.7-r3-h91042,1,11,17,1.5454545454545454,7,0.7272727272727273,0.6363636363636364,0.4117647058823529,7,1,951823370729074569,1882550217633077576,372491853526118834,442758366558058029
n1000-g1.25-t0.7-r3-h91042,2,17,23,1.3529411764705883,11,0.7058823529411765,0.6470588235294118,0.4782608695652174,11,4,372491853526118834,442758366558058029,1830853403163907598,1473119256973142290
n1000-g1.25-t0.7-r3-h91042,3,23,29,1.2608695652173914,16,0.7391304347826086,0.6956521739130435,0.5517241379310345,16,6,1830853403163907598,1473119256973142290,370834443123932126,977498292804945334
n1000-g1.25-t0.7-r3-h91042,4,29,37,1.2758620689655173,20,0.7241379310344828,0.6896551724137931,0.5405405405405406,20,5,370834443123932126,977498292804945334,450687491159988125,478393709983906151
n1000-g1.25-t0.7-r3-h91042,5,37,47,1.2702702702702702,25,0.7027027027027027,0.6756756756756757,0.5319148936170213,25,8,450687491159988125,478393709983906151,1185922051791028958,1543093448577332183
n1000-g1.25-t0.7-r3-h91042,6,47,59,1.2553191489361701,32,0.7021276595744681,0.6808510638297872,0.5423728813559322,32,11,1185922051791028958,1543093448577332183,30143398428041608,474726848078973234
n1000-g1.25-t0.7-r3-h91042,7,59,79,1.3389830508474576,41,0.711864406779661,0.6949152542372882,0.5189873417721519,41,7,30143398428041608,474726848078973234,1472131402324698637,1317599128310044882
n1000-g1.25-t0.7-r3-h91042,8,79,101,1.2784810126582278,55,0.7088607594936709,0.6962025316455697,0.5445544554455446,55,15,1472131402324698637,1317599128310044882,523428011606557431,2036629246836724819
n1000-g1.25-t0.7-r3-h91042,9,101,127,1.2574257425742574,70,0.7029702970297029,0.693069306930693,0.5511811023622047,70,19,523428011606557431,2036629246836724819,483839270513380379,816496819320282542
n1000-g1.25-t0.7-r3-h91042,10,127,163,1.2834645669291338,88,0.7007874015748031,0.6929133858267716,0.5398773006134969,88,22,483839270513380379,816496819320282542,1467174139873082721,235664857972060384
n1000-g1.25-t0.7-r3-h91042,11,163,211,1.294478527607362,114,0.7055214723926381,0.6993865030674846,0.5402843601895735,114,30,1467174139873082721,235664857972060384,899562782064138328,574077191073454396
n1000-g1.25-t0.7-r3-h91042,12,211,269,1.2748815165876777,147,0.7014218009478673,0.6966824644549763,0.5464684014869888,147,48,899562782064138328,574077191073454396,779916671900386506,1595845193837513214
n1000-g1.25-t0.7-r3-h91042,13,269,337,1.2527881040892193,188,0.7026022304832714,0.6988847583643123,0.5578635014836796,188,59,779916671900386506,1595845193837513214,26552125050180453,683421007242339203
n1000-g1.25-t0.7-r3-h91042,14,337,431,1.2789317507418398,235,0.7002967359050445,0.6973293768545994,0.5452436194895591,235,51,26552125050180453,683421007242339203,970138127375678638,165925604913191579
n1000-g1.25-t0.7-r3-h91042,15,431,541,1.2552204176334107,301,0.7006960556844548,0.6983758700696056,0.55637707948244,301,74,970138127375678638,165925604913191579,2246214315474634114,706108893281298906
n1000-g1.25-t0.7-r3-h91042,16,541,677,1.2513863216266174,378,0.7005545286506469,0.6987060998151571,0.5583456425406204,378,100,2246214315474634114,706108893281298906,277678023826883553,2168746885013298085
n1000-g1.25-t0.7-r3-h91042,17,677,853,1.259970457902511,473,0.7001477104874446,0.6986706056129985,0.5545134818288394,473,113,277678023826883553,2168746885013298085,1041410742350728905,1468499610462715716
n1000-g1.25-t0.7-r3-h91042,18,853,1069,1.2532239155920282,597,0.7010550996483002,0.6998827667057445,0.558465855940131,597,145,1041410742350728905,1468499610462715716,2279687191916813288,1836730906936250341
n1000-g1.25-t0.7-r3-h91042,19,1069,1361,1.2731524789522919,748,0.7006548175865295,0.6997193638914874,0.5495958853783982,748,182,2279687191916813288,1836730906936250341,1784500499880210354,481735091600411253
n1000-g1.25-t0.7-r3-h91042,20,1361,1709,1.2556943423952975,952,0.7002204261572373,0.6994856722997795,0.5570509069631363,952,238,1784500499880210354,481735091600411253,2204172323653952932,1462753198738308507
n1000-g1.5-t0.7-r4-h121042,1,11,17,1.5454545454545454,7,0.7272727272727273,0.6363636363636364,0.4117647058823529,7,3,1438441458369731197,1161398389124435621,373571151820197285,176726475916362992
n1000-g1.5-t0.7-r4-h121042,2,17,29,1.7058823529411764,11,0.7058823529411765,0.6470588235294118,0.3793103448275862,11,1,373571151820197285,176726475916362992,1935955002111444184,2016135677875700736
n1000-g1.5-t0.7-r4-h121042,3,29,47,1.6206896551724137,20,0.7241379310344828,0.6896551724137931,0.425531914893617,20,7,1935955002111444184,2016135677875700736,300165061260997744,2274817987988978820
n1000-g1.5-t0.7-r4-h121042,4,47,71,1.5106382978723405,32,0.7021276595744681,0.6808510638297872,0.4507042253521127,32,5,300165061260997744,2274817987988978820,85951505598602567,843583517749024958
n1000-g1.5-t0.7-r4-h121042,5,71,107,1.5070422535211268,49,0.704225352112676,0.6901408450704225,0.45794392523364486,49,10,85951505598602567,843583517749024958,1488622475506903256,1353066490927861107
