run_id,resize_number,old_capacity,new_capacity,gamma_effective,size,trigger_load,alpha_pre,alpha_post,moved_entries,pair_collisions_after,old_hash_a,old_hash_b,new_hash_a,new_hash_b
n1000-g1.25-t0.9-r5-h151042,15,431,541,1.2552204176334107,387,0.9002320185614849,0.8979118329466357,0.7153419593345656,387,124,1603870176158338628,406406416011210729,667718480706369260,2242604758751206951
n1000-g1.25-t0.9-r5-h151042,16,541,677,1.2513863216266174,486,0.9001848428835489,0.8983364140480592,0.7178729689807977,486,159,667718480706369260,2242604758751206951,165306037834021778,823342354632187011
n1000-g1.25-t0.9-r5-h151042,17,677,853,1.259970457902511,609,0.9010339734121122,0.8995568685376661,0.7139507620164126,609,195,165306037834021778,823342354632187011,1388695977519970166,2144205918572115992
n1000-g1.25-t0.9-r5-h151042,18,853,1069,1.2532239155920282,767,0.9003516998827668,0.8991793669402111,0.7174929840972872,767,252,1388695977519970166,2144205918572115992,1802808566967245891,525206302925278537
n1000-g1.25-t0.9-r5-h151042,19,1069,1361,1.2731524789522919,962,0.9008419083255379,0.8999064546304958,0.7068332108743571,962,338,1802808566967245891,525206302925278537,2010597415435103399,2234674465092269678
n1000-g4-t0.5-r5-h151042,1,11,47,4.2727272727272725,5,0.5454545454545454,0.45454545454545453,0.10638297872340426,5,0,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g4-t0.5-r5-h151042,2,47,191,4.0638297872340425,23,0.5106382978723404,0.48936170212765956,0.12041884816753927,23,4,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g4-t0.5-r5-h151042,3,191,769,4.026178010471204,95,0.5026178010471204,0.4973821989528796,0.1235370611183355,95,5,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g4-t0.5-r5-h151042,4,769,3079,4.003901170351106,384,0.5006501950585176,0.49934980494148246,0.12471581682364404,384,22,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.5-t0.7-r5-h151042,1,11,17,1.5454545454545454,7,0.7272727272727273,0.6363636363636364,0.4117647058823529,7,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g1.5-t0.7-r5-h151042,2,17,29,1.7058823529411764,11,0.7058823529411765,0.6470588235294118,0.3793103448275862,11,3,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g1.5-t0.7-r5-h151042,3,29,47,1.6206896551724137,20,0.7241379310344828,0.6896551724137931,0.425531914893617,20,1,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g1.5-t0.7-r5-h151042,4,47,71,1.5106382978723405,32,0.7021276595744681,0.6808510638297872,0.4507042253521127,32,7,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.5-t0.7-r5-h151042,5,71,107,1.5070422535211268,49,0.704225352112676,0.6901408450704225,0.45794392523364486,49,15,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g1.5-t0.7-r5-h151042,6,107,163,1.5233644859813085,74,0.7009345794392523,0.6915887850467289,0.4539877300613497,74,18,603629941972558542,1062895242482436160,1552252137014917894,1818980168494971870
n1000-g1.5-t0.7-r5-h151042,7,163,251,1.539877300613497,114,0.7055214723926381,0.6993865030674846,0.4541832669322709,114,28,1552252137014917894,1818980168494971870,1178615065598311799,1010242050449694446
n1000-g1.5-t0.7-r5-h151042,8,251,379,1.5099601593625498,175,0.701195219123506,0.6972111553784861,0.46174142480211083,175,46,1178615065598311799,1010242050449694446,572201159854970287,1503021899938717997
n1000-g1.5-t0.7-r5-h151042,9,379,569,1.5013192612137203,265,0.7018469656992085,0.6992084432717678,0.46572934973637964,265,74,572201159854970287,1503021899938717997,1918404384048996179,570260300303678256
n1000-g1.5-t0.7-r5-h151042,10,569,857,1.5061511423550087,398,0.7012302284710018,0.6994727592267135,0.4644107351225204,398,83,1918404384048996179,570260300303678256,114284749249691199,2017151682320546389
n1000-g1.5-t0.7-r5-h151042,11,857,1289,1.5040840140023337,599,0.7001166861143524,0.6989498249708285,0.46470131885182314,599,137,114284749249691199,2017151682320546389,110524606583232433,2046263702161556158
n1000-g1.5-t0.7-r5-h151042,12,1289,1949,1.5120248254460822,902,0.7005430566330488,0.6997672614429791,0.4628014366341714,902,198,110524606583232433,2046263702161556158,1543242592012573037,1898084234141453789
n1000-g4-t0.9-r5-h151042,1,11,47,4.2727272727272725,9,0.9090909090909091,0.8181818181818182,0.19148936170212766,9,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g4-t0.9-r5-h151042,2,47,191,4.0638297872340425,42,0.9148936170212766,0.8936170212765957,0.2198952879581152,42,7,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g4-t0.9-r5-h151042,3,191,769,4.026178010471204,171,0.900523560209424,0.8952879581151832,0.2223667100130039,171,17,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g4-t0.9-r5-h151042,4,769,3079,4.003901170351106,692,0.9011703511053316,0.8998699609882965,0.22474829490094186,692,67,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.5-t0.9-r5-h151042,1,11,17,1.5454545454545454,9,0.9090909090909091,0.8181818181818182,0.5294117647058824,9,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g1.5-t0.9-r5-h151042,2,17,29,1.7058823529411764,15,0.9411764705882353,0.8823529411764706,0.5172413793103449,15,5,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g1.5-t0.9-r5-h151042,3,29,47,1.6206896551724137,26,0.9310344827586207,0.896551724137931,0.5531914893617021,26,7,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g1.5-t0.9-r5-h151042,4,47,71,1.5106382978723405,42,0.9148936170212766,0.8936170212765957,0.5915492957746479,42,16,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.5-t0.9-r5-h151042,5,71,107,1.5070422535211268,63,0.9014084507042254,0.8873239436619719,0.5887850467289719,63,28,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g1.5-t0.9-r5-h151042,6,107,163,1.5233644859813085,96,0.9065420560747663,0.897196261682243,0.588957055214724,96,36,603629941972558542,1062895242482436160,1552252137014917894,1818980168494971870
n1000-g1.5-t0.9-r5-h151042,7,163,251,1.539877300613497,146,0.901840490797546,0.8957055214723927,0.5816733067729084,146,45,1552252137014917894,1818980168494971870,1178615065598311799,1010242050449694446
n1000-g1.5-t0.9-r5-h151042,8,251,379,1.5099601593625498,225,0.900398406374502,0.896414342629482,0.5936675461741425,225,63,1178615065598311799,1010242050449694446,572201159854970287,1503021899938717997
n1000-g1.5-t0.9-r5-h151042,9,379,569,1.5013192612137203,341,0.9023746701846965,0.899736147757256,0.5992970123022847,341,117,572201159854970287,1503021899938717997,1918404384048996179,570260300303678256
n1000-g1.5-t0.9-r5-h151042,10,569,857,1.5061511423550087,512,0.9015817223198594,0.8998242530755711,0.5974329054842473,512,148,1918404384048996179,570260300303678256,114284749249691199,2017151682320546389
n1000-g1.5-t0.9-r5-h151042,11,857,1289,1.5040840140023337,771,0.9008168028004667,0.8996499416569428,0.5981380915438325,771,224,114284749249691199,2017151682320546389,110524606583232433,2046263702161556158
n1000-g1.5-t0.8-r5-h151042,1,11,17,1.5454545454545454,8,0.8181818181818182,0.7272727272727273,0.47058823529411764,8,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g1.5-t0.8-r5-h151042,2,17,29,1.7058823529411764,13,0.8235294117647058,0.7647058823529411,0.4482758620689655,13,3,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g1.5-t0.8-r5-h151042,3,29,47,1.6206896551724137,23,0.8275862068965517,0.7931034482758621,0.48936170212765956,23,3,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g1.5-t0.8-r5-h151042,4,47,71,1.5106382978723405,37,0.8085106382978723,0.7872340425531915,0.5211267605633803,37,11,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.5-t0.8-r5-h151042,5,71,107,1.5070422535211268,56,0.8028169014084507,0.7887323943661971,0.5233644859813084,56,19,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g1.5-t0.8-r5-h151042,6,107,163,1.5233644859813085,85,0.8037383177570093,0.794392523364486,0.5214723926380368,85,28,603629941972558542,1062895242482436160,1552252137014917894,1818980168494971870
n1000-g1.5-t0.8-r5-h151042,7,163,251,1.539877300613497,130,0.803680981595092,0.7975460122699386,0.5179282868525896,130,37,1552252137014917894,1818980168494971870,1178615065598311799,1010242050449694446
n1000-g1.5-t0.8-r5-h151042,8,251,379,1.5099601593625498,200,0.8007968127490039,0.796812749003984,0.5277044854881267,200,50,1178615065598311799,1010242050449694446,572201159854970287,1503021899938717997
n1000-g1.5-t0.8-r5-h151042,9,379,569,1.5013192612137203,303,0.8021108179419525,0.7994722955145118,0.5325131810193322,303,91,572201159854970287,1503021899938717997,1918404384048996179,570260300303678256
n1000-g1.5-t0.8-r5-h151042,10,569,857,1.5061511423550087,455,0.8014059753954306,0.7996485061511424,0.5309218203033839,455,106,1918404384048996179,570260300303678256,114284749249691199,2017151682320546389
n1000-g1.5-t0.8-r5-h151042,11,857,1289,1.5040840140023337,685,0.8004667444574096,0.7992998833138857,0.5314197051978278,685,174,114284749249691199,2017151682320546389,110524606583232433,2046263702161556158
n1000-g3-t0.8-r5-h151042,1,11,37,3.3636363636363638,8,0.8181818181818182,0.7272727272727273,0.21621621621621623,8,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g3-t0.8-r5-h151042,2,37,113,3.054054054054054,29,0.8108108108108109,0.7837837837837838,0.25663716814159293,29,2,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g3-t0.8-r5-h151042,3,113,347,3.0707964601769913,90,0.8053097345132744,0.7964601769911505,0.25936599423631124,90,14,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g3-t0.8-r5-h151042,4,347,1049,3.0230547550432276,277,0.8011527377521613,0.7982708933717579,0.2640610104861773,277,32,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g3-t0.8-r5-h151042,5,1049,3163,3.015252621544328,839,0.8007626310772163,0.7998093422306959,0.26525450521656657,839,105,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g4-t0.8-r5-h151042,1,11,47,4.2727272727272725,8,0.8181818181818182,0.7272727272727273,0.1702127659574468,8,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g4-t0.8-r5-h151042,2,47,191,4.0638297872340425,37,0.8085106382978723,0.7872340425531915,0.193717277486911,37,5,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g4-t0.8-r5-h151042,3,191,769,4.026178010471204,152,0.8010471204188482,0.7958115183246073,0.1976592977893368,152,11,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g4-t0.8-r5-h151042,4,769,3079,4.003901170351106,615,0.8010403120936281,0.7997399219765929,0.1997401753816174,615,54,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g3-t0.5-r5-h151042,1,11,37,3.3636363636363638,5,0.5454545454545454,0.45454545454545453,0.13513513513513514,5,0,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g3-t0.5-r5-h151042,2,37,113,3.054054054054054,18,0.5135135135135135,0.4864864864864865,0.1592920353982301,18,0,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g3-t0.5-r5-h151042,3,113,347,3.0707964601769913,56,0.504424778761062,0.49557522123893805,0.16138328530259366,56,6,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g3-t0.5-r5-h151042,4,347,1049,3.0230547550432276,173,0.5014409221902018,0.49855907780979825,0.16491897044804577,173,13,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g3-t0.5-r5-h151042,5,1049,3163,3.015252621544328,524,0.5004766444232602,0.49952335557673977,0.16566550742965538,524,28,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g2-t0.5-r5-h151042,1,11,23,2.090909090909091,5,0.5454545454545454,0.45454545454545453,0.21739130434782608,5,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g2-t0.5-r5-h151042,2,23,47,2.0434782608695654,11,0.5217391304347826,0.4782608695652174,0.23404255319148937,11,0,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g2-t0.5-r5-h151042,3,47,97,2.0638297872340425,23,0.5106382978723404,0.48936170212765956,0.23711340206185566,23,2,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g2-t0.5-r5-h151042,4,97,197,2.0309278350515463,48,0.5051546391752577,0.4948453608247423,0.2436548223350254,48,3,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g2-t0.5-r5-h151042,5,197,397,2.015228426395939,98,0.5025380710659898,0.49746192893401014,0.24685138539042822,98,7,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g2-t0.5-r5-h151042,6,397,797,2.0075566750629723,198,0.5012594458438288,0.4987405541561713,0.24843161856963614,198,23,603629941972558542,1062895242482436160,1552252137014917894,1818980168494971870
n1000-g2-t0.5-r5-h151042,7,797,1597,2.0037641154328734,398,0.5006273525721455,0.4993726474278545,0.24921728240450847,398,43,1552252137014917894,1818980168494971870,1178615065598311799,1010242050449694446
n1000-g2-t0.5-r5-h151042,8,1597,3203,2.005635566687539,798,0.5003130870381967,0.4996869129618034,0.2491414299094599,798,127,1178615065598311799,1010242050449694446,572201159854970287,1503021899938717997
n1000-g1.25-t0.8-r5-h151042,1,11,17,1.5454545454545454,8,0.8181818181818182,0.7272727272727273,0.47058823529411764,8,1,570624429259296789,1230845999629521873,179391598745700858,1501413104426403404
n1000-g1.25-t0.8-r5-h151042,2,17,23,1.3529411764705883,13,0.8235294117647058,0.7647058823529411,0.5652173913043478,13,1,179391598745700858,1501413104426403404,483427759711750698,2239815160492223255
n1000-g1.25-t0.8-r5-h151042,3,23,29,1.2608695652173914,18,0.8260869565217391,0.782608695652174,0.6206896551724138,18,4,483427759711750698,2239815160492223255,879583847791101721,963733458774418637
n1000-g1.25-t0.8-r5-h151042,4,29,37,1.2758620689655173,23,0.8275862068965517,0.7931034482758621,0.6216216216216216,23,4,879583847791101721,963733458774418637,1923952456219428232,230110045224524940
n1000-g1.25-t0.8-r5-h151042,5,37,47,1.2702702702702702,29,0.8108108108108109,0.7837837837837838,0.6170212765957447,29,6,1923952456219428232,230110045224524940,603629941972558542,1062895242482436160
n1000-g1.25-t0.8-r5-h151042,6,47,59,1.2553191489361701,37,0.8085106382978723,0.7872340425531915,0.6271186440677966,37,13,603629941972558542,1062895242482436160,1552252137014917894,1818980168494971870
n1000-g1.25-t0.8-r5-h151042,7,59,79,1.3389830508474576,47,0.8135593220338984,0.7966101694915254,0.5949367088607594,47,9,1552252137014917894,1818980168494971870,1178615065598311799,1010242050449694446
n1000-g1.25-t0.8-r5-h151042,8,79,101,1.2784810126582278,63,0.810126582278481,0.7974683544303798,0.6237623762376238,63,22,1178615065598311799,1010242050449694446,572201159854970287,1503021899938717997
n1000-g1.25-t0.8-r5-h151042,9,101,127,1.2574257425742574,80,0.801980198019802,0.7920792079207921,0.6299212598425197,80,26,572201159854970287,1503021899938717997,1918404384048996179,570260300303678256
n1000-g1.25-t0.8-r5-h151042,10,127,163,1.2834645669291338,101,0.8031496062992126,0.7952755905511811,0.6196319018404908,101,34,1918404384048996179,570260300303678256,114284749249691199,2017151682320546389
n1000-g1.25-t0.8-r5-h151042,11,163,211,1.294478527607362,130,0.803680981595092,0.7975460122699386,0.6161137440758294,130,32,114284749249691199,2017151682320546389,110524606583232433,2046263702161556158
n1000-g1.25-t0.8-r5-h151042,12,211,269,1.2748815165876777,168,0.8009478672985783,0.7962085308056872,0.6245353159851301,168,47,110524606583232433,2046263702161556158,1543242592012573037,1898084234141453789
n1000-g1.25-t0.8-r5-h151042,13,269,337,1.2527881040892193,215,0.8029739776951673,0.7992565055762082,0.6379821958456974,215,70,1543242592012573037,1898084234141453789,364913120938090682,957046219749195322
n1000-g1.25-t0.8-r5-h151042,14,337,431,1.2789317507418398,269,0.8011869436201781,0.798219584569733,0.6241299303944315,269,85,364913120938090682,957046219749195322,1603870176158338628,406406416011210729
n1000-g1.25-t0.8-r5-h151042,15,431,541,1.2552204176334107,344,0.8004640371229699,0.7981438515081206,0.6358595194085028,344,100,1603870176158338628,406406416011210729,667718480706369260,2242604758751206951
n1000-g1.25-t0.8-r5-h151042,16,541,677,1.2513863216266174,432,0.800369685767098,0.7985212569316081,0.638109305760709,432,119,667718480706369260,2242604758751206951,165306037834021778,823342354632187011
n1000-g1.25-t0.8-r5-h151042,17,677,853,1.259970457902511,541,0.8005908419497785,0.7991137370753324,0.634232121922626,541,159,165306037834021778,823342354632187011,1388695977519970166,2144205918572115992
n1000-g1.25-t0.8-r5-h151042,18,853,1069,1.2532239155920282,682,0.8007033997655334,0.7995310668229777,0.6379794200187091,682,200,1388695977519970166,2144205918572115992,1802808566967245891,525206302925278537
n1000-g1.25-t0.8-r5-h151042,19,1069,1361,1.2731524789522919,855,0.8007483629560337,0.7998129092609916,0.6282145481263777,855,268,1802808566967245891,525206302925278537,2010597415435103399,2234674465092269678
n1000-g1.25-t0.8-r6-h181042,1,11,17,1.5454545454545454,8,0.8181818181818182,0.7272727272727273,0.47058823529411764,8,2,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g1.25-t0.8-r6-h181042,2,17,23,1.3529411764705883,13,0.8235294117647058,0.7647058823529411,0.5652173913043478,13,3,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g1.25-t0.8-r6-h181042,3,23,29,1.2608695652173914,18,0.8260869565217391,0.782608695652174,0.6206896551724138,18,4,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g1.25-t0.8-r6-h181042,4,29,37,1.2758620689655173,23,0.8275862068965517,0.7931034482758621,0.6216216216216216,23,7,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g1.25-t0.8-r6-h181042,5,37,47,1.2702702702702702,29,0.8108108108108109,0.7837837837837838,0.6170212765957447,29,7,796324856277842175,1495842004043674138,1906575230385103414,848118698495124781
n1000-g1.25-t0.8-r6-h181042,6,47,59,1.2553191489361701,37,0.8085106382978723,0.7872340425531915,0.6271186440677966,37,13,1906575230385103414,848118698495124781,1948887562034907548,1486092090743661492
n1000-g1.25-t0.8-r6-h181042,7,59,79,1.3389830508474576,47,0.8135593220338984,0.7966101694915254,0.5949367088607594,47,18,1948887562034907548,1486092090743661492,2210551648686544928,722517617904824412
n1000-g1.25-t0.8-r6-h181042,8,79,101,1.2784810126582278,63,0.810126582278481,0.7974683544303798,0.6237623762376238,63,16,2210551648686544928,722517617904824412,32645457636846690,608351266812470983
n1000-g1.25-t0.8-r6-h181042,9,101,127,1.2574257425742574,80,0.801980198019802,0.7920792079207921,0.6299212598425197,80,24,32645457636846690,608351266812470983,1830320506647957227,1167273173232043104
n1000-g1.25-t0.8-r6-h181042,10,127,163,1.2834645669291338,101,0.8031496062992126,0.7952755905511811,0.6196319018404908,101,31,1830320506647957227,1167273173232043104,748556659310103944,1758677824901886996
n1000-g1.25-t0.8-r6-h181042,11,163,211,1.294478527607362,130,0.803680981595092,0.7975460122699386,0.6161137440758294,130,67,748556659310103944,1758677824901886996,1196087202126856818,923263875150074264
n1000-g1.25-t0.8-r6-h181042,12,211,269,1.2748815165876777,168,0.8009478672985783,0.7962085308056872,0.6245353159851301,168,57,1196087202126856818,923263875150074264,1717564854721291201,340185475558015871
n1000-g1.25-t0.8-r6-h181042,13,269,337,1.2527881040892193,215,0.8029739776951673,0.7992565055762082,0.6379821958456974,215,79,1717564854721291201,340185475558015871,816336926866969559,1312655248191265569
n1000-g1.25-t0.8-r6-h181042,14,337,431,1.2789317507418398,269,0.8011869436201781,0.798219584569733,0.6241299303944315,269,104,816336926866969559,1312655248191265569,284272362709715609,1518636406641890334
n1000-g1.25-t0.8-r6-h181042,15,431,541,1.2552204176334107,344,0.8004640371229699,0.7981438515081206,0.6358595194085028,344,112,284272362709715609,1518636406641890334,1453229156367103198,1917322756839829941
n1000-g1.25-t0.8-r6-h181042,16,541,677,1.2513863216266174,432,0.800369685767098,0.7985212569316081,0.638109305760709,432,124,1453229156367103198,1917322756839829941,1788693203638119197,2028872275474545768
n1000-g1.25-t0.8-r6-h181042,17,677,853,1.259970457902511,541,0.8005908419497785,0.7991137370753324,0.634232121922626,541,161,1788693203638119197,2028872275474545768,725039280674127902,244399859139395064
n1000-g1.25-t0.8-r6-h181042,18,853,1069,1.2532239155920282,682,0.8007033997655334,0.7995310668229777,0.6379794200187091,682,229,725039280674127902,244399859139395064,1765556857344376946,437556639877595134
n1000-g1.25-t0.8-r6-h181042,19,1069,1361,1.2731524789522919,855,0.8007483629560337,0.7998129092609916,0.6282145481263777,855,232,1765556857344376946,437556639877595134,1810188009268063705,1931819771911242289
n1000-g3-t0.5-r6-h181042,1,11,37,3.3636363636363638,5,0.5454545454545454,0.45454545454545453,0.13513513513513514,5,0,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g3-t0.5-r6-h181042,2,37,113,3.054054054054054,18,0.5135135135135135,0.4864864864864865,0.1592920353982301,18,1,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g3-t0.5-r6-h181042,3,113,347,3.0707964601769913,56,0.504424778761062,0.49557522123893805,0.16138328530259366,56,5,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g3-t0.5-r6-h181042,4,347,1049,3.0230547550432276,173,0.5014409221902018,0.49855907780979825,0.16491897044804577,173,11,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g3-t0.5-r6-h181042,5,1049,3163,3.015252621544328,524,0.5004766444232602,0.49952335557673977,0.16566550742965538,524,54,796324856277842175,1495842004043674138,1906575230385103414,848118698495124781
n1000-g4-t0.8-r6-h181042,1,11,47,4.2727272727272725,8,0.8181818181818182,0.7272727272727273,0.1702127659574468,8,0,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g4-t0.8-r6-h181042,2,47,191,4.0638297872340425,37,0.8085106382978723,0.7872340425531915,0.193717277486911,37,4,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g4-t0.8-r6-h181042,3,191,769,4.026178010471204,152,0.8010471204188482,0.7958115183246073,0.1976592977893368,152,14,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g4-t0.8-r6-h181042,4,769,3079,4.003901170351106,615,0.8010403120936281,0.7997399219765929,0.1997401753816174,615,57,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g4-t0.7-r6-h181042,1,11,47,4.2727272727272725,7,0.7272727272727273,0.6363636363636364,0.14893617021276595,7,0,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g4-t0.7-r6-h181042,2,47,191,4.0638297872340425,32,0.7021276595744681,0.6808510638297872,0.16753926701570682,32,4,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g4-t0.7-r6-h181042,3,191,769,4.026178010471204,133,0.7015706806282722,0.6963350785340314,0.1729518855656697,133,11,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g4-t0.7-r6-h181042,4,769,3079,4.003901170351106,538,0.7009102730819246,0.6996098829648895,0.17473205586229296,538,42,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g2-t0.9-r6-h181042,1,11,23,2.090909090909091,9,0.9090909090909091,0.8181818181818182,0.391304347826087,9,1,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g2-t0.9-r6-h181042,2,23,47,2.0434782608695654,20,0.9130434782608695,0.8695652173913043,0.425531914893617,20,4,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g2-t0.9-r6-h181042,3,47,97,2.0638297872340425,42,0.9148936170212766,0.8936170212765957,0.4329896907216495,42,12,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g2-t0.9-r6-h181042,4,97,197,2.0309278350515463,87,0.9072164948453608,0.8969072164948454,0.4416243654822335,87,20,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g2-t0.9-r6-h181042,5,197,397,2.015228426395939,177,0.9035532994923858,0.8984771573604061,0.44584382871536526,177,36,796324856277842175,1495842004043674138,1906575230385103414,848118698495124781
n1000-g2-t0.9-r6-h181042,6,397,797,2.0075566750629723,357,0.9017632241813602,0.8992443324937027,0.4479297365119197,357,61,1906575230385103414,848118698495124781,1948887562034907548,1486092090743661492
n1000-g2-t0.9-r6-h181042,7,797,1597,2.0037641154328734,717,0.9008782936010038,0.8996235884567126,0.4489668127739512,717,148,1948887562034907548,1486092090743661492,2210551648686544928,722517617904824412
n1000-g1.25-t0.5-r6-h181042,1,11,17,1.5454545454545454,5,0.5454545454545454,0.45454545454545453,0.29411764705882354,5,1,425211470472064850,900972993380344076,126393896567186798,767026116536459213
n1000-g1.25-t0.5-r6-h181042,2,17,23,1.3529411764705883,8,0.5294117647058824,0.47058823529411764,0.34782608695652173,8,1,126393896567186798,767026116536459213,1980482192809310858,658954091271741616
n1000-g1.25-t0.5-r6-h181042,3,23,29,1.2608695652173914,11,0.5217391304347826,0.4782608695652174,0.3793103448275862,11,1,1980482192809310858,658954091271741616,1072241899883985433,1827640917845276308
n1000-g1.25-t0.5-r6-h181042,4,29,37,1.2758620689655173,14,0.5172413793103449,0.4827586206896552,0.3783783783783784,14,3,1072241899883985433,1827640917845276308,796324856277842175,1495842004043674138
n1000-g1.25-t0.5-r6-h181042,5,37,47,1.2702702702702702,18,0.5135135135135135,0.4864864864864865,0.3829787234042553,18,3,796324856277842175,1495842004043674138,1906575230385103414,848118698495124781
n1000-g1.25-t0.5-r6-h181042,6,47,59,1.2553191489361701,23,0.5106382978723404,0.48936170212765956,0.3898305084745763,23,3,1906575230385103414,848118698495124781,1948887562034907548,1486092090743661492
n1000-g1.25-t0.5-r6-h181042,7,59,79,1.3389830508474576,29,0.5084745762711864,0.4915254237288136,0.3670886075949367,29,9,1948887562034907548,1486092090743661492,2210551648686544928,722517617904824412
n1000-g1.25-t0.5-r6-h181042,8,79,101,1.2784810126582278,39,0.5063291139240507,0.4936708860759494,0.38613861386138615,39,6,2210551648686544928,722517617904824412,32645457636846690,608351266812470983
n1000-g1.25-t0.5-r6-h181042,9,101,127,1.2574257425742574,50,0.504950495049505,0.49504950495049505,0.3937007874015748,50,12,32645457636846690,608351266812470983,1830320506647957227,1167273173232043104
n1000-g1.25-t0.5-r6-h181042,10,127,163,1.2834645669291338,63,0.5039370078740157,0.49606299212598426,0.38650306748466257,63,6,1830320506647957227,1167273173232043104,748556659310103944,1758677824901886996
n1000-g1.25-t0.5-r6-h181042,11,163,211,1.294478527607362,81,0.5030674846625767,0.49693251533742333,0.38388625592417064,81,32,748556659310103944,1758677824901886996,1196087202126856818,923263875150074264
n1000-g1.25-t0.5-r6-h181042,12,211,269,1.2748815165876777,105,0.5023696682464455,0.4976303317535545,0.3903345724907063,105,21,1196087202126856818,923263875150074264,1717564854721291201,340185475558015871
n1000-g1.25-t0.5-r6-h181042,13,269,337,1.2527881040892193,134,0.5018587360594795,0.49814126394052044,0.39762611275964393,134,31,1717564854721291201,340185475558015871,816336926866969559,1312655248191265569
n1000-g1.25-t0.5-r6-h181042,14,337,431,1.2789317507418398,168,0.5014836795252225,0.49851632047477745,0.38979118329466356,168,43,816336926866969559,1312655248191265569,284272362709715609,1518636406641890334
